timestamp,open,high,low,close,volume,RSI,symbol,fundingRate,markPrice
2025-04-17 09:00,134.50,134.59,133.86,134.09,"38,185.84",68.08,,,
2025-04-17 09:15,134.09,134.75,133.92,134.71,"53,524.90",71.36,,,
2025-04-17 09:30,134.71,135.59,134.30,134.38,"69,498.30",67.39,,,
2025-04-17 09:45,134.38,134.78,134.02,134.26,"27,988.71",65.96,,,
2025-04-17 10:00,134.25,135.00,134.13,134.78,"48,552.21",69.03,SOLUSDT,0.00,134.22000000
2025-04-17 10:15,134.77,134.77,133.92,134.00,"30,664.35",60.24,,,
2025-04-17 10:30,134.00,134.34,133.74,133.99,"22,241.39",60.13,,,
2025-04-17 10:45,133.99,134.15,133.10,133.34,"34,438.13",53.55,,,
2025-04-17 11:00,133.35,133.51,132.80,133.21,"36,868.42",52.32,,,
2025-04-17 11:15,133.20,133.34,132.78,133.09,"54,453.00",51.15,,,
2025-04-17 11:30,133.08,134.05,132.91,133.92,"63,455.32",58.13,,,
2025-04-17 11:45,133.92,134.11,133.42,133.52,"36,069.03",54.11,,,
2025-04-17 12:00,133.52,133.70,132.81,132.84,"29,225.62",48.04,,,
2025-04-17 12:15,132.84,133.36,132.72,133.25,"28,560.13",51.57,,,
2025-04-17 12:30,133.26,133.47,132.82,132.94,"14,076.04",48.87,,,
2025-04-17 12:45,132.93,133.21,132.84,133.11,"10,146.39",50.40,,,
2025-04-17 13:00,133.12,133.69,132.43,132.61,"54,861.96",46.03,,,
2025-04-17 13:15,132.62,133.09,132.53,133.02,"16,798.21",49.87,,,
2025-04-17 13:30,133.02,133.47,132.71,133.39,"21,473.92",53.11,,,
2025-04-17 13:45,133.39,133.62,133.00,133.12,"20,689.96",50.54,,,
2025-04-17 14:00,133.12,133.66,132.94,133.60,"54,962.32",54.74,,,
2025-04-17 14:15,133.60,134.50,133.54,134.38,"39,889.19",60.59,,,
2025-04-17 14:30,134.38,134.47,133.75,133.97,"30,034.33",56.46,,,
2025-04-17 14:45,133.96,134.38,133.96,134.08,"21,898.74",57.30,,,
2025-04-17 15:00,134.08,134.08,133.26,133.31,"32,163.28",50.02,,,
2025-04-17 15:15,133.31,133.63,133.03,133.58,"21,533.06",52.30,,,
2025-04-17 15:30,133.58,133.62,132.60,133.28,"54,670.22",49.59,,,
2025-04-17 15:45,133.28,133.47,132.70,132.91,"102,956.38",46.39,,,
2025-04-17 16:00,132.92,132.96,131.35,131.77,"174,807.54",38.20,,,
2025-04-17 16:15,131.77,131.96,131.05,131.23,"39,229.49",35.05,,,
2025-04-17 16:30,131.22,131.84,130.55,131.75,"67,578.93",40.17,,,
2025-04-17 16:45,131.75,131.81,131.25,131.44,"35,533.00",38.23,,,
2025-04-17 17:00,131.43,133.22,131.37,132.82,"60,386.06",49.83,,,
2025-04-17 17:15,132.83,132.92,131.83,132.13,"32,621.04",45.25,,,
2025-04-17 17:30,132.13,133.16,132.13,132.84,"32,714.08",50.31,,,
2025-04-17 17:45,132.84,133.87,132.76,133.45,"50,451.67",54.22,,,
2025-04-17 18:00,133.45,134.29,132.72,133.61,"82,358.95",55.21,SOLUSDT,0.00,133.39000000
2025-04-17 18:15,133.62,135.02,133.53,134.89,"73,317.64",62.28,,,
2025-04-17 18:30,134.89,135.19,134.07,134.14,"59,273.46",56.64,,,
2025-04-17 18:45,134.14,134.76,134.02,134.59,"29,492.01",59.04,,,
2025-04-17 19:00,134.58,135.45,134.25,134.93,"43,576.06",60.80,,,
2025-04-17 19:15,134.94,135.34,134.35,135.11,"31,931.36",61.74,,,
2025-04-17 19:30,135.11,135.94,134.84,135.18,"62,325.15",62.12,,,
2025-04-17 19:45,135.17,135.84,135.02,135.40,"40,215.92",63.35,,,
2025-04-17 20:00,135.40,136.20,135.09,135.49,"51,027.49",63.87,,,
2025-04-17 20:15,135.48,135.92,135.12,135.13,"29,053.72",60.21,,,
2025-04-17 20:30,135.13,135.58,134.96,135.48,"15,702.63",62.46,,,
2025-04-17 20:45,135.48,135.54,134.26,134.26,"54,521.04",51.51,,,
2025-04-17 21:00,134.25,134.83,133.76,133.94,"39,804.44",49.08,,,
2025-04-17 21:15,133.95,134.07,132.74,132.81,"66,067.83",41.61,,,
2025-04-17 21:30,132.82,132.99,132.00,132.69,"62,497.20",40.90,,,
2025-04-17 21:45,132.69,133.64,132.40,132.91,"61,975.69",42.83,,,
2025-04-17 22:00,132.91,134.28,132.91,134.23,"32,202.94",52.79,,,
2025-04-17 22:15,134.22,134.54,133.67,134.45,"19,085.24",54.22,,,
2025-04-17 22:30,134.45,134.84,133.94,134.39,"32,023.59",53.75,,,
2025-04-17 22:45,134.40,135.29,134.37,134.91,"40,856.42",57.27,,,
2025-04-17 23:00,134.91,134.97,134.14,134.26,"22,188.71",51.94,,,
2025-04-17 23:15,134.25,134.80,133.83,133.95,"17,319.46",49.58,,,
2025-04-17 23:30,133.95,134.57,133.92,134.34,"14,931.40",52.51,,,
2025-04-17 23:45,134.34,135.06,134.34,134.53,"13,326.34",53.91,,,
2025-04-18 00:00,134.53,134.77,134.28,134.72,"16,134.41",55.34,,,
2025-04-18 00:15,134.72,134.81,134.30,134.58,"12,213.71",54.01,,,
2025-04-18 00:30,134.59,134.68,134.12,134.33,"13,929.55",51.64,,,
2025-04-18 00:45,134.32,134.34,133.43,133.47,"26,495.96",44.40,,,
2025-04-18 01:00,133.48,134.62,133.48,134.60,"13,503.23",53.60,,,
2025-04-18 01:15,134.60,134.98,134.33,134.85,"20,338.86",55.36,,,
2025-04-18 01:30,134.84,134.97,134.40,134.42,"14,341.15",51.73,,,
2025-04-18 01:45,134.42,134.88,134.27,134.83,"18,367.52",54.78,,,
2025-04-18 02:00,134.84,135.08,134.36,134.58,"28,573.01",52.59,SOLUSDT,0.00,134.76002105
2025-04-18 02:15,134.57,134.58,134.00,134.48,"31,415.49",51.71,,,
2025-04-18 02:30,134.48,134.54,134.07,134.21,"18,610.41",49.29,,,
2025-04-18 02:45,134.21,134.28,133.78,134.24,"22,043.35",49.57,,,
2025-04-18 03:00,134.23,135.47,133.96,135.46,"52,121.54",59.45,,,
2025-04-18 03:15,135.46,135.76,134.97,135.53,"46,944.92",59.94,,,
2025-04-18 03:30,135.52,135.56,134.61,134.71,"47,665.23",52.08,,,
2025-04-18 03:45,134.72,135.21,134.64,135.04,"45,546.52",54.65,,,
2025-04-18 04:00,135.03,135.31,134.50,134.59,"48,198.94",50.66,,,
2025-04-18 04:15,134.59,135.20,134.50,135.11,"24,247.01",54.77,,,
2025-04-18 04:30,135.11,135.18,134.72,135.06,"21,274.17",54.30,,,
2025-04-18 04:45,135.07,136.02,134.97,135.31,"57,476.28",56.32,,,
2025-04-18 05:00,135.31,135.36,134.62,134.94,"24,255.03",52.62,,,
2025-04-18 05:15,134.94,135.28,134.35,134.52,"36,517.52",48.71,,,
2025-04-18 05:30,134.51,134.89,134.27,134.81,"26,272.62",51.40,,,
2025-04-18 05:45,134.81,134.81,134.42,134.51,"16,755.46",48.56,,,
2025-04-18 06:00,134.52,134.64,133.81,133.92,"37,390.07",43.49,,,
2025-04-18 06:15,133.93,134.37,133.65,134.36,"27,191.15",47.86,,,
2025-04-18 06:30,134.36,134.42,133.85,134.06,"29,484.47",45.29,,,
2025-04-18 06:45,134.06,134.28,133.80,133.87,"21,633.81",43.68,,,
2025-04-18 07:00,133.86,134.20,133.70,134.07,"24,538.79",45.86,,,
2025-04-18 07:15,134.08,134.28,133.26,133.48,"26,385.68",40.85,,,
2025-04-18 07:30,133.48,134.06,133.37,133.92,"21,894.48",45.62,,,
2025-04-18 07:45,133.93,134.24,133.77,134.20,"21,281.85",48.47,,,
2025-04-18 08:00,134.20,134.36,133.79,134.13,"21,552.15",47.79,,,
2025-04-18 08:15,134.13,134.34,133.98,134.16,"16,130.92",48.13,,,
2025-04-18 08:30,134.15,134.26,133.40,133.78,"23,767.96",44.28,,,
2025-04-18 08:45,133.78,134.51,133.78,134.37,"27,419.76",50.85,,,
2025-04-18 09:00,134.37,134.63,134.09,134.19,"21,854.27",48.95,,,
2025-04-18 09:15,134.19,134.76,133.79,134.36,"32,888.11",50.82,,,
2025-04-18 09:30,134.37,135.03,134.20,134.84,"27,637.90",55.74,,,
2025-04-18 09:45,134.85,134.98,134.47,134.91,"21,160.96",56.43,,,
2025-04-18 10:00,134.91,135.54,134.91,135.30,"47,843.38",60.13,SOLUSDT,-0.00,134.86000000
2025-04-18 10:15,135.30,135.45,134.96,135.29,"27,826.73",59.99,,,
2025-04-18 10:30,135.29,135.39,134.80,135.23,"26,515.66",59.09,,,
2025-04-18 10:45,135.24,135.28,134.45,134.81,"23,106.24",53.13,,,
2025-04-18 11:00,134.81,134.82,134.51,134.57,"14,838.30",50.02,,,
2025-04-18 11:15,134.57,134.85,134.30,134.74,"19,273.88",52.15,,,
2025-04-18 11:30,134.73,135.10,134.55,135.05,"14,204.18",55.86,,,
2025-04-18 11:45,135.05,135.28,134.63,134.73,"13,998.73",51.43,,,
2025-04-18 12:00,134.72,134.80,134.41,134.58,"19,864.10",49.45,,,
2025-04-18 12:15,134.58,134.86,134.54,134.54,"14,048.58",48.91,,,
2025-04-18 12:30,134.55,134.63,133.82,133.87,"22,228.05",40.86,,,
2025-04-18 12:45,133.87,134.08,133.56,133.87,"37,824.98",40.86,,,
2025-04-18 13:00,133.87,134.17,133.70,134.14,"29,962.82",45.09,,,
2025-04-18 13:15,134.14,134.28,133.70,133.81,"42,077.63",41.21,,,
2025-04-18 13:30,133.80,133.94,133.70,133.88,"19,400.12",42.34,,,
2025-04-18 13:45,133.88,134.28,133.71,134.27,"15,266.44",48.32,,,
2025-04-18 14:00,134.27,134.49,134.02,134.08,"21,584.27",45.83,,,
2025-04-18 14:15,134.08,134.33,133.83,134.32,"16,975.74",49.37,,,
2025-04-18 14:30,134.32,135.02,134.31,134.99,"31,332.57",57.70,,,
2025-04-18 14:45,134.99,135.21,134.90,134.93,"151,703.36",56.80,,,
2025-04-18 15:00,134.92,135.04,134.30,134.53,"163,537.70",51.08,,,
2025-04-18 15:15,134.52,134.88,134.39,134.54,"26,663.80",51.21,,,
2025-04-18 15:30,134.54,134.87,134.18,134.33,"18,305.04",48.25,,,
2025-04-18 15:45,134.32,134.63,134.08,134.57,"13,752.37",51.68,,,
2025-04-18 16:00,134.56,134.88,134.17,134.30,"13,251.20",47.84,,,
2025-04-18 16:15,134.29,134.30,133.81,134.07,"34,763.16",44.79,,,
2025-04-18 16:30,134.08,134.08,133.44,133.72,"114,452.85",40.54,,,
2025-04-18 16:45,133.72,133.72,133.02,133.32,"49,662.13",36.31,,,
2025-04-18 17:00,133.33,133.52,132.62,132.73,"108,852.89",31.14,,,
2025-04-18 17:15,132.74,133.11,132.47,132.61,"30,394.48",30.20,,,
2025-04-18 17:30,132.62,133.03,132.56,132.88,"16,842.89",34.96,,,
2025-04-18 17:45,132.88,133.31,132.80,132.91,"20,073.78",35.49,,,
2025-04-18 18:00,132.91,133.25,132.69,133.07,"18,108.24",38.36,SOLUSDT,-0.00,132.81932895
2025-04-18 18:15,133.08,133.52,133.08,133.26,"18,754.25",41.67,,,
2025-04-18 18:30,133.27,133.52,133.22,133.36,"12,308.57",43.40,,,
2025-04-18 18:45,133.36,133.45,133.09,133.42,"9,935.11",44.46,,,
2025-04-18 19:00,133.41,133.57,133.06,133.38,"11,004.09",43.87,,,
2025-04-18 19:15,133.39,133.61,133.30,133.59,"12,985.05",47.79,,,
2025-04-18 19:30,133.58,134.36,133.58,134.16,"23,217.53",56.65,,,
2025-04-18 19:45,134.16,134.30,133.84,133.92,"9,768.12",52.60,,,
2025-04-18 20:00,133.92,134.09,133.55,133.99,"16,778.01",53.64,,,
2025-04-18 20:15,133.99,134.20,133.73,134.14,"12,468.92",55.88,,,
2025-04-18 20:30,134.13,134.14,133.79,134.08,"11,133.93",54.74,,,
2025-04-18 20:45,134.08,134.12,133.87,134.00,"13,224.35",53.19,,,
2025-04-18 21:00,134.01,134.18,133.73,134.17,"15,354.38",56.04,,,
2025-04-18 21:15,134.18,134.47,134.12,134.35,"12,697.97",58.90,,,
2025-04-18 21:30,134.34,134.34,133.79,134.01,"13,945.75",52.02,,,
2025-04-18 21:45,134.01,134.24,133.74,134.21,"10,053.00",55.32,,,
2025-04-18 22:00,134.21,134.32,133.87,133.99,"9,730.05",51.15,,,
2025-04-18 22:15,133.98,134.08,133.81,133.88,"9,718.90",49.15,,,
2025-04-18 22:30,133.88,134.02,133.48,133.67,"9,878.78",45.50,,,
2025-04-18 22:45,133.67,134.10,133.65,134.09,"8,671.93",53.02,,,
2025-04-18 23:00,134.10,134.17,133.90,134.05,"11,040.01",52.28,,,
2025-04-18 23:15,134.05,134.06,133.78,133.88,"8,344.64",49.14,,,
2025-04-18 23:30,133.87,134.37,133.87,134.36,"9,678.61",56.99,,,
2025-04-18 23:45,134.37,134.40,134.08,134.27,"8,343.28",55.27,,,
2025-04-19 00:00,134.28,134.36,134.05,134.08,"12,104.44",51.72,,,
2025-04-19 00:15,134.08,134.32,134.00,134.16,"10,623.17",53.08,,,
2025-04-19 00:30,134.16,134.31,134.12,134.23,"6,889.35",54.30,,,
2025-04-19 00:45,134.23,134.25,133.92,133.92,"7,090.64",48.31,,,
2025-04-19 01:00,133.92,133.94,133.28,133.53,"21,411.28",42.03,,,
2025-04-19 01:15,133.53,133.63,133.23,133.62,"13,209.17",43.85,,,
2025-04-19 01:30,133.62,134.08,133.53,134.08,"7,941.95",52.10,,,
2025-04-19 01:45,134.08,134.27,133.93,134.04,"9,370.55",51.39,,,
2025-04-19 02:00,134.05,134.18,133.83,133.91,"11,221.24",49.06,SOLUSDT,-0.00,133.97070145
2025-04-19 02:15,133.92,134.05,133.58,133.79,"7,769.81",46.94,,,
2025-04-19 02:30,133.79,134.33,133.78,134.09,"12,029.45",52.47,,,
2025-04-19 02:45,134.09,134.29,133.95,134.16,"24,005.30",53.68,,,
2025-04-19 03:00,134.16,134.68,134.08,134.46,"26,437.66",58.55,,,
2025-04-19 03:15,134.46,134.65,134.45,134.59,"4,947.33",60.49,,,
